suburb,rooms,type,price,method,seller_g,date,distance,postcode,bedroom2,bathroom,car,landsize,council_area,latitude,longitude,region_name,property_count,yr_qtr
Reservoir,3,t,669000.0,S,RW,2018-01-06,12.0,3073.0,3.0,2.0,2.0,537.0,Darebin City Council,-37.72099,145.00291,Northern Metropolitan,21650.0,2018.1
Reservoir,4,h,890000.0,S,Nelson,2018-01-06,12.0,3073.0,4.0,2.0,3.0,537.0,Darebin City Council,-37.70854,145.0311,Northern Metropolitan,21650.0,2018.1
Reservoir,2,t,698000.0,S,Barry,2018-01-06,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2018.1
Reservoir,2,h,651000.0,S,Love,2017-12-09,12.0,3073.0,2.0,1.0,2.0,537.0,Darebin City Council,-37.7104,144.99464,Northern Metropolitan,21650.0,2017.4
Reservoir,2,u,468000.0,S,Ray,2017-12-09,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.4
Reservoir,2,h,870000.0,S,hockingstuart,2017-12-09,12.0,3073.0,2.0,1.0,1.0,537.0,Darebin City Council,-37.72444,144.9897,Northern Metropolitan,21650.0,2017.4
Reservoir,4,h,885000.0,PI,Nelson,2017-12-09,12.0,3073.0,4.0,1.0,2.0,676.0,Darebin City Council,-37.72021,145.0035,Northern Metropolitan,21650.0,2017.4
Reservoir,3,h,980000.0,S,hockingstuart,2017-12-09,12.0,3073.0,3.0,1.0,4.0,694.0,Darebin City Council,-37.70955,145.01395,Northern Metropolitan,21650.0,2017.4
Reservoir,3,t,585000.0,S,Ray,2018-01-06,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2018.1
Reservoir,1,u,345500.0,S,Stockdale,2017-12-09,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.4
Reservoir,3,h,835000.0,S,HAR,2017-12-09,12.0,3073.0,3.0,1.0,2.0,700.0,Darebin City Council,-37.72269,145.02502,Northern Metropolitan,21650.0,2017.4
Reservoir,2,u,505000.0,SP,Flannagan,2017-12-09,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.4
Reservoir,3,h,800000.0,S,Love,2017-12-09,12.0,3073.0,3.0,1.0,1.0,863.0,Darebin City Council,-37.69763,145.01073,Northern Metropolitan,21650.0,2017.4
Reservoir,3,h,925000.0,S,Barry,2017-12-09,12.0,3073.0,3.0,1.0,2.0,837.0,Darebin City Council,-37.70506,145.00413,Northern Metropolitan,21650.0,2017.4
Reservoir,3,h,770000.0,S,Love,2017-12-09,12.0,3073.0,3.0,1.0,4.0,861.0,Darebin City Council,-37.69727,145.00491,Northern Metropolitan,21650.0,2017.4
Reservoir,2,u,562690.0,SP,Love,2017-12-09,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.4
Reservoir,2,u,335000.0,PI,Barry,2017-12-09,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.4
Reservoir,2,u,580000.0,S,Barry,2017-12-09,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.4
Reservoir,2,u,525500.0,SP,Ray,2018-02-03,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2018.1
Reservoir,1,u,325000.0,S,Barry,2017-08-12,12.0,3073.0,1.0,1.0,1.0,60.0,Darebin City Council,-37.71751,144.99849,Northern Metropolitan,21650.0,2017.3
Reservoir,2,h,640000.0,PI,Barry,2017-08-12,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.7185,145.01637,Northern Metropolitan,21650.0,2017.3
Reservoir,4,h,755000.0,SP,Ray,2017-08-12,12.0,3073.0,4.0,2.0,2.0,479.0,Darebin City Council,-37.70952,145.033,Northern Metropolitan,21650.0,2017.3
Reservoir,2,u,583500.0,S,Nelson,2017-09-09,12.0,3073.0,2.0,1.0,1.0,537.0,Darebin City Council,-37.71833,144.99717,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,870000.0,SP,RW,2017-09-09,12.0,3073.0,3.0,1.0,2.0,741.0,Darebin City Council,-37.70846,145.03039,Northern Metropolitan,21650.0,2017.3
Reservoir,2,h,762000.0,S,Nelson,2017-09-03,12.0,3073.0,2.0,1.0,1.0,556.0,Darebin City Council,-37.72422,145.00141,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,725000.0,S,Ray,2017-09-03,12.0,3073.0,3.0,2.0,2.0,537.0,Darebin City Council,-37.70932,145.02043,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,861000.0,S,Stockdale,2017-09-03,12.0,3073.0,3.0,2.0,3.0,488.0,Darebin City Council,-37.72747,145.00035,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,612500.0,S,Stockdale,2017-09-03,12.0,3073.0,3.0,1.0,1.0,170.0,Darebin City Council,-37.72924,145.02981,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,906000.0,S,Barry,2017-09-03,12.0,3073.0,3.0,1.0,2.0,741.0,Darebin City Council,-37.70931,145.01434,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,758000.0,S,Barry,2017-09-03,12.0,3073.0,3.0,1.0,2.0,558.0,Darebin City Council,-37.69968,145.0054,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,601000.0,S,Barry,2017-09-03,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.69397,145.00008,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,605000.0,SP,Love,2017-07-29,12.0,3073.0,3.0,1.0,1.0,540.0,Darebin City Council,-37.69372,144.98058,Northern Metropolitan,21650.0,2017.3
Reservoir,2,u,420000.0,PI,Harcourts,2018-02-24,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2018.1
Reservoir,4,h,760500.0,S,Nelson,2017-07-22,12.0,3073.0,4.0,1.0,2.0,846.0,Darebin City Council,-37.70559,144.9902,Northern Metropolitan,21650.0,2017.3
Reservoir,4,h,1100000.0,S,Barry,2017-06-03,12.0,3073.0,4.0,2.0,2.0,665.0,Darebin City Council,-37.72787,144.99423,Northern Metropolitan,21650.0,2017.2
Reservoir,5,h,1266000.0,S,Nelson,2017-06-03,12.0,3073.0,5.0,2.0,2.0,601.0,Darebin City Council,-37.7296,145.00714,Northern Metropolitan,21650.0,2017.2
Reservoir,3,h,1040000.0,S,Nelson,2017-06-03,12.0,3073.0,3.0,2.0,1.0,461.0,Darebin City Council,-37.72499,145.00038,Northern Metropolitan,21650.0,2017.2
Reservoir,2,t,625000.0,S,Ray,2017-06-03,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,3,h,751000.0,S,Barry,2017-06-03,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,2,h,888000.0,S,Ray,2017-06-03,12.0,3073.0,2.0,1.0,2.0,649.0,Darebin City Council,-37.71086,145.01629,Northern Metropolitan,21650.0,2017.2
Reservoir,2,t,521000.0,S,Harcourts,2017-06-03,12.0,3073.0,2.0,1.0,1.0,0.0,Darebin City Council,-37.7106,145.00177,Northern Metropolitan,21650.0,2017.2
Reservoir,2,t,672000.0,S,hockingstuart,2017-07-29,12.0,3073.0,2.0,1.0,1.0,243.0,Darebin City Council,-37.71045,145.0018,Northern Metropolitan,21650.0,2017.3
Reservoir,1,u,423750.0,S,Nelson,2017-06-03,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,4,h,750000.0,VB,Stockdale,2017-09-03,12.0,3073.0,4.0,1.0,6.0,953.0,Darebin City Council,-37.69693,145.0079,Northern Metropolitan,21650.0,2017.3
Reservoir,2,h,875000.0,S,hockingstuart,2017-07-29,12.0,3073.0,2.0,1.0,2.0,519.0,Darebin City Council,-37.73019,145.01712,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,921500.0,S,Nelson,2016-05-22,11.2,3073.0,3.0,2.0,1.0,527.0,Darebin City Council,-37.7238,144.9964,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,930000.0,S,Barry,2017-09-16,12.0,3073.0,3.0,1.0,2.0,735.0,Darebin City Council,-37.71491,145.02191,Northern Metropolitan,21650.0,2017.3
Reservoir,2,h,680000.0,S,Ray,2017-09-09,12.0,3073.0,2.0,1.0,2.0,576.0,Darebin City Council,-37.69573,145.01689,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,990000.0,S,McGrath,2017-09-09,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.72252,144.99491,Northern Metropolitan,21650.0,2017.3
Reservoir,2,t,550000.0,PI,hockingstuart,2017-09-09,12.0,3073.0,2.0,1.0,1.0,537.0,Darebin City Council,-37.71083,145.00528,Northern Metropolitan,21650.0,2017.3
Reservoir,4,h,912000.0,S,Ray,2017-09-16,12.0,3073.0,4.0,1.0,2.0,871.0,Darebin City Council,-37.70056,145.00345,Northern Metropolitan,21650.0,2017.3
Reservoir,2,t,580000.0,S,HAR,2017-09-09,12.0,3073.0,2.0,1.0,1.0,537.0,Darebin City Council,-37.70463,145.01373,Northern Metropolitan,21650.0,2017.3
Reservoir,2,u,523000.0,S,Nelson,2017-09-03,12.0,3073.0,2.0,1.0,1.0,537.0,Darebin City Council,-37.70922,145.02486,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,889000.0,SP,Nelson,2017-09-09,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.72235,144.98644,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,900000.0,S,Barry,2017-09-16,12.0,3073.0,3.0,1.0,1.0,694.0,Darebin City Council,-37.72089,145.0153,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,755000.0,S,hockingstuart,2017-09-09,12.0,3073.0,3.0,1.0,1.0,482.0,Darebin City Council,-37.7197,144.99295,Northern Metropolitan,21650.0,2017.3
Reservoir,3,u,602500.0,S,Harcourts,2017-09-16,12.0,3073.0,3.0,2.0,2.0,537.0,Darebin City Council,-37.71558,145.0203,Northern Metropolitan,21650.0,2017.3
Reservoir,4,h,900000.0,SP,RW,2017-09-03,12.0,3073.0,4.0,1.0,4.0,646.0,Darebin City Council,-37.72328,145.01862,Northern Metropolitan,21650.0,2017.3
Reservoir,2,h,880000.0,S,Ray,2017-09-03,12.0,3073.0,2.0,1.0,1.0,537.0,Darebin City Council,-37.71588,145.01074,Northern Metropolitan,21650.0,2017.3
Reservoir,2,h,520000.0,S,Nelson,2017-09-16,12.0,3073.0,2.0,1.0,1.0,537.0,Darebin City Council,-37.71362,144.99663,Northern Metropolitan,21650.0,2017.3
Reservoir,4,h,1250000.0,SP,ASL,2017-09-09,12.0,3073.0,4.0,4.0,2.0,537.0,Darebin City Council,-37.69495,144.98464,Northern Metropolitan,21650.0,2017.3
Reservoir,4,h,900000.0,PI,Ray,2017-09-03,12.0,3073.0,4.0,2.0,2.0,537.0,Darebin City Council,-37.70002,145.02155,Northern Metropolitan,21650.0,2017.3
Reservoir,3,t,625000.0,PI,Barry,2017-09-16,12.0,3073.0,3.0,3.0,1.0,537.0,Darebin City Council,-37.70971,145.00795,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,750000.0,VB,Stockdale,2017-09-09,12.0,3073.0,3.0,1.0,3.0,611.0,Darebin City Council,-37.70486,145.01169,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,670000.0,S,hockingstuart,2017-07-29,12.0,3073.0,3.0,2.0,1.0,536.0,Darebin City Council,-37.69505,144.98126,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,715000.0,SA,HAR,2017-11-25,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.7285,145.001,Northern Metropolitan,21650.0,2017.4
Reservoir,3,h,857700.0,SP,hockingstuart,2017-06-03,12.0,3073.0,3.0,1.0,1.0,325.0,Darebin City Council,-37.72589,144.99681,Northern Metropolitan,21650.0,2017.2
Reservoir,2,t,555000.0,SP,Nelson,2017-06-03,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,3,u,640000.0,S,Harcourts,2017-04-22,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,3,t,730000.0,S,RW,2017-04-22,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,2,u,395000.0,S,Stockdale,2017-04-22,11.2,3073.0,2.0,1.0,1.0,166.0,Darebin City Council,-37.6986,145.024,Northern Metropolitan,21650.0,2017.2
Reservoir,2,t,550000.0,S,Nelson,2017-04-22,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,3,h,643500.0,S,Ray,2017-04-29,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,2,h,1025000.0,S,Barry,2017-04-29,11.2,3073.0,2.0,2.0,1.0,715.0,Darebin City Council,-37.7302,145.0129,Northern Metropolitan,21650.0,2017.2
Reservoir,2,u,505000.0,S,RW,2017-04-29,11.2,3073.0,2.0,1.0,1.0,110.0,Darebin City Council,-37.7216,145.0099,Northern Metropolitan,21650.0,2017.2
Reservoir,3,h,840000.0,SP,RW,2017-07-01,12.0,3073.0,3.0,1.0,4.0,614.0,Darebin City Council,-37.71562,145.02175,Northern Metropolitan,21650.0,2017.3
Reservoir,2,h,560000.0,S,Barry,2017-07-01,12.0,3073.0,2.0,1.0,1.0,198.0,Darebin City Council,-37.72874,145.02988,Northern Metropolitan,21650.0,2017.3
Reservoir,4,h,900000.0,SP,Stockdale,2017-07-01,12.0,3073.0,4.0,1.0,2.0,836.0,Darebin City Council,-37.70343,145.03082,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,680500.0,S,Ray,2017-07-01,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,825000.0,S,RW,2017-07-01,12.0,3073.0,3.0,2.0,5.0,537.0,Darebin City Council,-37.70047,145.02881,Northern Metropolitan,21650.0,2017.3
Reservoir,5,h,912000.0,S,Ray,2017-06-24,12.0,3073.0,5.0,3.0,4.0,890.0,Darebin City Council,-37.70295,145.00277,Northern Metropolitan,21650.0,2017.2
Reservoir,2,t,550000.0,VB,Nelson,2017-06-24,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71865,144.99403,Northern Metropolitan,21650.0,2017.2
Reservoir,3,h,685000.0,S,Nelson,2017-06-24,12.0,3073.0,3.0,1.0,3.0,494.0,Darebin City Council,-37.71477,144.98235,Northern Metropolitan,21650.0,2017.2
Reservoir,3,h,510000.0,S,Stockdale,2017-08-12,12.0,3073.0,3.0,2.0,2.0,292.0,Darebin City Council,-37.71331,144.9871,Northern Metropolitan,21650.0,2017.3
Reservoir,5,h,861000.0,S,HAR,2017-08-12,12.0,3073.0,5.0,3.0,2.0,650.0,Darebin City Council,-37.69894,145.03411,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,732000.0,S,Stockdale,2017-08-12,12.0,3073.0,3.0,1.0,2.0,952.0,Darebin City Council,-37.69969,145.01039,Northern Metropolitan,21650.0,2017.3
Reservoir,2,t,360000.0,VB,RW,2017-08-12,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.3
Reservoir,4,h,800000.0,SP,RW,2017-04-22,11.2,3073.0,4.0,1.0,4.0,605.0,Darebin City Council,-37.7051,145.0331,Northern Metropolitan,21650.0,2017.2
Reservoir,3,t,642500.0,S,Barry,2017-06-03,12.0,3073.0,3.0,2.0,2.0,160.0,Darebin City Council,-37.71064,145.01067,Northern Metropolitan,21650.0,2017.2
Reservoir,2,h,748500.0,S,hockingstuart,2017-05-20,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,2,h,375000.0,PI,Nelson,2017-05-20,11.2,3073.0,2.0,1.0,1.0,101.0,Darebin City Council,-37.7091,145.0259,Northern Metropolitan,21650.0,2017.2
Reservoir,4,h,1145000.0,S,hockingstuart,2017-06-17,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,3,h,890000.0,S,hockingstuart,2017-06-17,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,3,u,510000.0,S,Barry,2017-06-17,12.0,3073.0,3.0,1.0,1.0,178.0,Darebin City Council,-37.70985,145.02073,Northern Metropolitan,21650.0,2017.2
Reservoir,4,h,930000.0,S,Love,2017-06-17,12.0,3073.0,4.0,1.0,5.0,700.0,Darebin City Council,-37.7115,145.02413,Northern Metropolitan,21650.0,2017.2
Reservoir,3,h,635000.0,SP,Ray,2017-06-17,12.0,3073.0,3.0,2.0,2.0,247.0,Darebin City Council,-37.70952,145.02824,Northern Metropolitan,21650.0,2017.2
Reservoir,2,h,850000.0,S,Love,2017-06-17,12.0,3073.0,2.0,1.0,2.0,494.0,Darebin City Council,-37.72596,145.00113,Northern Metropolitan,21650.0,2017.2
Reservoir,3,h,780000.0,PI,Barry,2017-06-17,12.0,3073.0,3.0,1.0,2.0,893.0,Darebin City Council,-37.69964,145.00945,Northern Metropolitan,21650.0,2017.2
Reservoir,3,h,900000.0,S,Ray,2017-06-24,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,3,h,630000.0,S,Woodards,2017-06-24,12.0,3073.0,3.0,1.0,2.0,0.0,Darebin City Council,-37.69528,145.00523,Northern Metropolitan,21650.0,2017.2
Reservoir,4,h,970000.0,S,Harcourts,2017-06-24,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,2,t,668500.0,S,Nelson,2017-07-01,12.0,3073.0,2.0,2.0,1.0,138.0,Darebin City Council,-37.72487,145.00705,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,877500.0,S,Nelson,2017-06-24,12.0,3073.0,3.0,1.0,1.0,598.0,Darebin City Council,-37.71394,145.00387,Northern Metropolitan,21650.0,2017.2
Reservoir,3,h,801000.0,SP,Love,2017-07-01,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71058,145.00607,Northern Metropolitan,21650.0,2017.3
Reservoir,4,h,902000.0,S,Barry,2017-07-01,12.0,3073.0,4.0,2.0,3.0,700.0,Darebin City Council,-37.71073,145.01775,Northern Metropolitan,21650.0,2017.3
Reservoir,1,u,407000.0,S,Ray,2017-05-20,11.2,3073.0,1.0,1.0,1.0,108.0,Darebin City Council,-37.7196,145.0092,Northern Metropolitan,21650.0,2017.2
Reservoir,1,h,315000.0,PI,Ray,2017-05-20,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,5,h,871000.0,S,Stockdale,2017-05-20,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,4,h,930000.0,S,Barry,2017-05-20,11.2,3073.0,4.0,1.0,3.0,635.0,Darebin City Council,-37.7205,145.0165,Northern Metropolitan,21650.0,2017.2
Reservoir,3,t,741000.0,S,Barry,2017-05-20,11.2,3073.0,3.0,2.0,2.0,257.0,Darebin City Council,-37.7218,145.0231,Northern Metropolitan,21650.0,2017.2
Reservoir,4,h,1005000.0,S,Nelson,2017-05-20,11.2,3073.0,4.0,2.0,5.0,768.0,Darebin City Council,-37.6947,144.9851,Northern Metropolitan,21650.0,2017.2
Reservoir,3,h,770000.0,SP,Barry,2017-11-25,12.0,3073.0,3.0,1.0,1.0,499.0,Darebin City Council,-37.7063,144.9949,Northern Metropolitan,21650.0,2017.4
Reservoir,5,h,1075000.0,S,Barry,2017-04-29,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.2
Reservoir,2,t,562000.0,S,Barry,2018-01-06,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2018.1
Reservoir,3,h,890000.0,PI,Barry,2017-09-23,12.0,3073.0,3.0,1.0,2.0,725.0,Darebin City Council,-37.7183,145.02253,Northern Metropolitan,21650.0,2017.3
Reservoir,4,h,1190000.0,S,Nelson,2017-09-23,12.0,3073.0,4.0,2.0,3.0,650.0,Darebin City Council,-37.71556,145.01129,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,855000.0,PI,hockingstuart,2017-09-23,12.0,3073.0,3.0,1.0,2.0,464.0,Darebin City Council,-37.72318,145.01556,Northern Metropolitan,21650.0,2017.3
Reservoir,4,h,785000.0,S,Nelson,2017-09-23,12.0,3073.0,4.0,2.0,2.0,534.0,Darebin City Council,-37.69583,144.98056,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,865000.0,S,hockingstuart,2017-09-23,12.0,3073.0,3.0,1.0,1.0,537.0,Darebin City Council,-37.72933,144.99874,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,750000.0,PI,Barry,2017-10-14,12.0,3073.0,3.0,1.0,1.0,644.0,Darebin City Council,-37.71798,145.02315,Northern Metropolitan,21650.0,2017.4
Reservoir,3,u,680000.0,SP,Nelson,2017-11-18,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.4
Reservoir,3,h,921000.0,S,Ray,2017-10-14,12.0,3073.0,3.0,2.0,4.0,537.0,Darebin City Council,-37.70423,145.00315,Northern Metropolitan,21650.0,2017.4
Reservoir,3,h,680000.0,VB,Nelson,2017-09-23,12.0,3073.0,3.0,1.0,1.0,237.0,Darebin City Council,-37.7104,145.00717,Northern Metropolitan,21650.0,2017.3
Reservoir,2,u,460000.0,PI,Love,2017-10-14,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.4
Reservoir,3,h,795000.0,PI,The,2017-10-28,12.0,3073.0,3.0,1.0,2.0,746.0,Darebin City Council,-37.70827,145.03136,Northern Metropolitan,21650.0,2017.4
Reservoir,3,h,750000.0,PI,Ray,2017-10-28,12.0,3073.0,3.0,2.0,2.0,805.0,Darebin City Council,-37.70856,145.03128,Northern Metropolitan,21650.0,2017.4
Reservoir,3,t,732500.0,S,HAR,2017-10-28,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.4
Reservoir,3,h,1110000.0,S,RW,2017-10-28,12.0,3073.0,3.0,1.0,7.0,537.0,Darebin City Council,-37.72474,145.01934,Northern Metropolitan,21650.0,2017.4
Reservoir,2,u,440000.0,PI,Morrison,2017-10-28,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.4
Reservoir,3,t,720000.0,S,HAR,2017-10-28,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71423,145.0167,Northern Metropolitan,21650.0,2017.4
Reservoir,4,h,950000.0,S,Barry,2017-10-28,12.0,3073.0,4.0,1.0,2.0,850.0,Darebin City Council,-37.69756,144.99546,Northern Metropolitan,21650.0,2017.4
Reservoir,3,u,475000.0,SP,RW,2017-09-30,12.0,3073.0,3.0,1.0,1.0,537.0,Darebin City Council,-37.69769,145.02332,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,981000.0,S,Barry,2017-10-28,12.0,3073.0,3.0,1.0,1.0,537.0,Darebin City Council,-37.71507,145.01212,Northern Metropolitan,21650.0,2017.4
Reservoir,3,h,600000.0,PI,Ray,2017-09-23,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.72068,145.02523,Northern Metropolitan,21650.0,2017.3
Reservoir,2,t,492500.0,SP,Raine,2017-09-23,12.0,3073.0,2.0,1.0,1.0,537.0,Darebin City Council,-37.72712,145.02255,Northern Metropolitan,21650.0,2017.3
Reservoir,2,u,565000.0,S,Nelson,2017-09-23,12.0,3073.0,2.0,1.0,1.0,537.0,Darebin City Council,-37.71692,145.00302,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,1400000.0,S,Raine,2017-09-23,12.0,3073.0,3.0,1.0,6.0,667.0,Darebin City Council,-37.72765,144.98953,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,800000.0,S,HAR,2017-09-23,12.0,3073.0,3.0,1.0,1.0,633.0,Darebin City Council,-37.71922,145.01806,Northern Metropolitan,21650.0,2017.3
Reservoir,5,h,1000000.0,VB,Ray,2017-09-23,12.0,3073.0,5.0,2.0,6.0,892.0,Darebin City Council,-37.70176,145.0118,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,1074000.0,S,Nelson,2017-09-16,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.72538,144.99568,Northern Metropolitan,21650.0,2017.3
Reservoir,3,u,630000.0,PI,RW,2017-09-16,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.3
Reservoir,1,u,423000.0,S,Barry,2017-09-16,12.0,3073.0,1.0,1.0,1.0,537.0,Darebin City Council,-37.70856,145.01794,Northern Metropolitan,21650.0,2017.3
Reservoir,2,u,415000.0,SP,Love,2017-09-16,12.0,3073.0,2.0,1.0,1.0,537.0,Darebin City Council,-37.72131,145.00385,Northern Metropolitan,21650.0,2017.3
Reservoir,2,u,519000.0,S,Nelson,2017-09-16,12.0,3073.0,2.0,1.0,1.0,537.0,Darebin City Council,-37.71313,145.01798,Northern Metropolitan,21650.0,2017.3
Reservoir,3,h,876000.0,S,Barry,2017-08-19,12.0,3073.0,3.0,1.0,2.0,653.0,Darebin City Council,-37.71142,145.00377,Northern Metropolitan,21650.0,2017.3
Reservoir,2,u,560000.0,S,RW,2017-08-19,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.3
Reservoir,2,h,480000.0,S,Ray,2017-08-19,12.0,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.3
